Temps (s);Angle moteur (°);Angle vantail (°);Couple moteur (Nm);Couple vantail (Nm)
14,776532;51,40000153;60,38999939;123;182
14,777316;51,20000076;60,38999939;121;182
14,7781;51,20000076;60,38999939;130;181
14,778884;51,20000076;60,72000122;127;180
14,779668;51;61,04999924;132;182
14,78046;51,79999924;60,38999939;123;182
14,781248;51,20000076;60,38999939;127;180
14,782028;51,20000076;61,04999924;121;182
14,78282;51,20000076;60,72000122;119;181
14,783604;51,20000076;60,38999939;123;182
14,784392;51,20000076;60,38999939;120;180
14,785172;51,20000076;60,72000122;119;175
14,785956;51;60,72000122;123;182
14,786748;51,40000153;60,06000137;124;179
14,787532;51,20000076;60,38999939;129;180
14,788316;51,20000076;60,72000122;131;178
14,7891;51,20000076;60,72000122;124;180
14,789884;50,59999847;61,04999924;124;180
14,790668;51,40000153;61,04999924;118;181
14,791452;51;60,72000122;123;181
14,792236;51;60,06000137;121;179
14,79302;51,20000076;60,38999939;119;180
14,793804;51,20000076;60,38999939;122;178
14,794592;51;60,72000122;118;179
14,795372;51,40000153;61,04999924;119;181
14,796156;51,40000153;60,72000122;120;182
14,79694;51,40000153;60,38999939;128;182
14,797728;51,20000076;60,38999939;129;180
14,798508;51,20000076;60,38999939;126;180
14,799292;51;60,38999939;132;181
14,800084;51,20000076;60,38999939;121;182
14,800868;51,40000153;60,38999939;127;186
14,801652;51,20000076;60,38999939;123;178
14,802436;51,20000076;61,04999924;118;179
14,80322;51,59999847;61,04999924;132;179
14,804012;51,20000076;60,38999939;114;180
14,8048;51,20000076;60,38999939;118;179
14,80558;51,20000076;60,72000122;115;181
14,806372;51,20000076;60,72000122;121;182
14,807156;51,20000076;60,38999939;127;180
14,807944;51,20000076;60,38999939;130;178
14,808724;51,20000076;60,72000122;128;178
14,809508;51,20000076;61,04999924;123;181
14,8103;51,20000076;60,72000122;121;182
14,811084;51,20000076;60,38999939;120;180
14,811868;51,20000076;60,72000122;122;181
14,812652;51;61,04999924;122;180
14,813436;51;61,38000107;116;181
14,81422;51;61,38000107;116;191
14,815004;51;60,72000122;119;182
14,815788;51,59999847;60,38999939;117;182
14,816572;51,20000076;60,38999939;122;180
14,817356;51,20000076;60,72000122;134;179
14,818144;51,20000076;61,04999924;124;180
14,818924;51;61,04999924;134;181
14,819708;51;61,04999924;125;181
14,820492;51,40000153;61,70999908;125;175
14,82128;51,20000076;60,38999939;130;184
14,82206;51,20000076;60,38999939;119;180
14,822844;51,20000076;61,70999908;124;181
14,823636;51,20000076;60,72000122;116;181
14,82442;51,20000076;60,38999939;121;180
14,825204;51,20000076;60,38999939;121;180
14,825988;51,20000076;61,04999924;118;178
14,826772;51;61,04999924;130;181
14,827564;51,20000076;60,38999939;127;180
14,828352;51,20000076;60,72000122;131;180
14,829132;51,20000076;60,72000122;119;181
14,829924;51,20000076;60,72000122;125;182
14,830708;50,79999924;60,72000122;124;182
14,831496;51,20000076;60,38999939;123;181
14,832276;51,20000076;61,04999924;126;180
14,83306;51;61,04999924;119;182
14,833852;51,79999924;60,38999939;120;182
14,834636;51;60,38999939;121;180
14,83542;51,20000076;61,04999924;118;180
14,836204;51;61,04999924;124;181
14,836988;51;61,04999924;130;181
14,837772;51,40000153;61,38000107;121;181
14,838556;51,40000153;60,72000122;133;182
14,83934;51,40000153;60,38999939;129;180
14,840124;51,20000076;60,72000122;125;184
14,840908;51,20000076;61,04999924;130;177
14,841696;51,20000076;61,04999924;119;181
14,842476;51;61,38000107;124;181
14,84326;51;61,38000107;119;181
14,844044;50,79999924;60,72000122;117;182
14,844832;51,20000076;60,38999939;121;180
14,845612;51,20000076;60,38999939;103;180
14,846396;51;60,72000122;123;180
14,847188;51,40000153;60,72000122;127;179
14,847972;51,20000076;60,38999939;131;180
14,848756;51,20000076;60,38999939;118;180
14,84954;51,20000076;61,04999924;127;178
14,850324;51;61,04999924;130;182
14,851116;51,20000076;60,38999939;120;180
14,851904;51,20000076;60,38999939;127;180
14,852684;51,20000076;61,38000107;124;180
14,853476;51,40000153;60,72000122;121;182
14,85426;51,20000076;60,38999939;124;181
14,855048;51,20000076;60,72000122;125;180
14,855828;51,20000076;61,04999924;124;181
14,856612;51;60,72000122;129;181
14,857404;51,40000153;60,38999939;131;180
14,858188;51,20000076;60,72000122;133;182
14,858972;51,20000076;61,04999924;137;181
14,859756;51,20000076;61,04999924;128;180
14,86054;51,40000153;61,38000107;132;181
14,861324;51,40000153;61,38000107;122;181
14,862108;51;61,38000107;127;182
14,862892;51,40000153;60,38999939;125;179
14,863676;51,20000076;60,72000122;122;179
14,86446;51,20000076;60,72000122;126;177
14,865248;51,20000076;61,04999924;122;175
14,866028;51;61,38000107;126;179
14,866812;51,40000153;61,38000107;131;181
14,867596;51,20000076;60,72000122;133;181
14,868384;51,20000076;61,04999924;135;180
14,869164;51,20000076;60,72000122;128;180
14,869948;51,20000076;61,04999924;132;181
14,87074;51;61,04999924;125;181
14,871524;51,20000076;61,04999924;127;182
14,872308;51,20000076;60,72000122;130;180
14,873092;51,20000076;61,04999924;122;178
14,873876;51;61,04999924;128;180
14,874668;51,20000076;60,38999939;122;182
14,875456;51,20000076;60,72000122;124;180
14,876236;51,20000076;61,38000107;127;182
14,877028;51;60,72000122;132;182
14,877812;51,20000076;60,38999939;125;182
14,8786;51,20000076;61,04999924;137;182
14,87938;51,20000076;61,04999924;131;181
14,880164;51;61,04999924;131;182
14,880956;51,20000076;61,04999924;130;182
14,88174;51,20000076;60,72000122;126;181
14,882524;51,20000076;61,04999924;127;180
14,883308;51;61,04999924;122;180
14,884092;51;61,38000107;124;180
14,884876;51;61,38000107;119;179
14,88566;51,40000153;60,72000122;125;181
14,886444;51,20000076;60,38999939;125;180
14,887228;51,20000076;61,04999924;134;180
14,888012;51,20000076;61,04999924;138;180
14,8888;51;61,04999924;128;180
14,88958;51;61,38000107;138;181
14,890364;51;61,38000107;126;179
14,891148;51,20000076;60,72000122;127;181
14,891936;51,20000076;60,72000122;131;182
14,892716;51,20000076;61,04999924;112;180
14,8935;51,20000076;61,04999924;125;181
14,894292;51,40000153;60,72000122;121;182
14,895076;51,20000076;60,38999939;125;182
14,89586;51,20000076;60,72000122;127;180
14,896644;51,20000076;61,04999924;130;173
14,897428;51,20000076;61,04999924;134;181
14,89822;51,20000076;60,72000122;133;180
14,899008;51,20000076;61,04999924;134;181
14,899788;51,20000076;61,38000107;128;181
14,90058;51,40000153;61,38000107;129;182
14,901364;51,20000076;61,04999924;126;182
14,902152;51,20000076;61,04999924;127;180
14,902932;51,20000076;61,04999924;124;180
14,903716;51,59999847;61,04999924;123;182
14,904508;50,79999924;60,72000122;121;183
14,905292;51,20000076;60,38999939;122;178
14,906076;51,20000076;61,04999924;124;180
14,90686;51,40000153;61,38000107;128;180
14,907644;51;61,38000107;132;181
14,908428;51,40000153;61,38000107;123;181
14,909212;51,20000076;61,04999924;132;182
14,909996;51,20000076;60,72000122;125;179
14,91078;51,59999847;61,04999924;123;179
14,911564;51,20000076;61,04999924;126;178
14,912352;51;61,70999908;120;181
14,913132;51;61,38000107;120;185
14,913916;51;61,38000107;121;182
14,9147;50,59999847;61,04999924;117;182
14,915488;51,20000076;60,72000122;123;182
14,916268;51,20000076;61,04999924;126;180
14,917052;51,20000076;61,04999924;129;182
14,917844;51,20000076;61,38000107;129;182
14,918628;51,20000076;60,72000122;132;180
14,919412;51,20000076;61,04999924;127;179
14,920196;51,20000076;61,04999924;128;181
14,92098;51;61,70999908;129;182
14,921772;51,20000076;61,04999924;121;180
14,92256;51,20000076;61,04999924;128;180
14,92334;51;61,38000107;119;182
14,924132;51,20000076;61,38000107;121;180
14,924916;51,20000076;61,04999924;121;179
14,925704;51,20000076;61,04999924;123;178
14,926484;51,20000076;61,04999924;123;176
14,927268;51;61,38000107;135;181
14,92806;51,40000153;60,72000122;126;182
14,928844;51,20000076;60,38999939;131;180
14,929628;51,20000076;61,04999924;131;180
14,930412;50,40000153;61,38000107;120;180
14,931196;39,59999847;61,70999908;128;181
14,93198;13,39999962;61,38000107;117;181
14,932764;-10,39999962;61,38000107;124;182
14,933548;-27,79999924;60,72000122;127;182
14,934332;-39,40000153;61,04999924;119;180
14,935116;-46,20000076;61,04999924;122;177
14,935904;-51;61,04999924;120;180
14,936684;-54,79999924;61,38000107;128;181
14,937468;-59,59999847;61,38000107;124;182
14,938252;-76,19999695;61,04999924;133;182
14,93904;-91,40000153;61,04999924;127;180
14,93982;-93;61,04999924;136;180
14,940604;-111,8000031;61,70999908;129;182
14,941396;-147,6000061;61,38000107;117;182
14,94218;-148,6000061;61,38000107;123;182
14,942964;-149;61,04999924;107;180
14,943748;-149;61,04999924;114;180
14,944532;-149;61,38000107;122;182
14,945324;-149;61,04999924;113;180
14,946112;-149;61,04999924;123;179
14,946892;-149;61,38000107;124;181
14,947684;-149;61,38000107;125;182
14,948468;-149;60,72000122;126;180
14,949256;-148,6000061;61,04999924;127;180
14,950036;-149;61,04999924;123;179
14,95082;-149;61,38000107;119;182
14,951612;-149;60,72000122;121;182
14,952396;-149;61,04999924;120;180
14,95318;-149;61,04999924;130;182
14,953964;-149;61,38000107;118;180
14,954748;-149;61,70999908;117;181
14,955532;-149;61,38000107;113;181
14,956316;-149;61,38000107;125;183
14,9571;-149;60,72000122;123;182
14,957884;-149;61,04999924;131;180
14,958668;-149;61,04999924;130;178
14,959456;-149;61,38000107;124;181
14,960236;-149;61,70999908;130;181
14,96102;-149;61,70999908;119;182
14,961804;-149;61,38000107;123;182
14,962592;-148,6000061;61,04999924;119;182
14,963372;-149;61,04999924;115;178
14,964156;-149;61,04999924;118;181
14,964948;-149;61,38000107;113;182
14,965732;-148,8000031;61,04999924;117;180
14,966516;-148,6000061;61,04999924;125;180
14,9673;-149;61,04999924;126;180
14,968084;-149;61,38000107;126;179
14,968876;-149;61,04999924;127;182
14,969664;-149;61,04999924;125;180
14,970444;-149;61,70999908;118;171
14,971236;-148,8000031;61,38000107;121;182
14,97202;-149;61,04999924;119;182
14,972808;-149;61,04999924;120;180
14,973588;-149;61,04999924;116;182
14,974372;-149;61,38000107;117;181
14,975164;-149;61,38000107;119;180
14,975948;-149;61,04999924;120;180
14,976732;-149;61,04999924;123;180
14,977516;-149;61,70999908;128;180
14,9783;-149;61,70999908;128;181
14,979084;-149;61,70999908;117;181
14,979868;-149;61,38000107;129;182
14,980652;-148,8000031;61,38000107;121;182
14,981436;-149;61,04999924;121;180
14,98222;-149;61,70999908;122;180
14,983008;-149;61,38000107;114;181
14,983788;-149;61,70999908;118;180
14,984572;-149;61,70999908;116;181
14,985356;-149;61,38000107;117;182
14,986144;-148,6000061;61,04999924;121;180
14,986924;-149;61,04999924;128;179
14,987708;-149;61,04999924;124;180
14,9885;-149;62,36999893;127;180
14,989284;-149;61,38000107;127;182
14,990068;-149;61,38000107;121;176
14,990852;-149;62,36999893;123;178
14,991636;-149;61,70999908;122;182
14,992428;-149;61,38000107;108;182
14,993216;-149;61,04999924;122;180
14,993996;-149;61,70999908;119;179
14,994788;-149;61,70999908;119;182
14,995572;-149;61,38000107;115;182
14,99636;-149;61,38000107;123;190
14,99714;-149;61,04999924;127;180
14,997924;-149;61,70999908;131;183
14,998716;-149;61,38000107;132;180
14,9995;-148,6000061;61,38000107;131;173
15,000284;-149;61,70999908;128;181
15,001068;-149;61,70999908;122;180
15,001852;-149;61,70999908;124;181
15,002636;-149;61,70999908;116;174
15,00342;-149;61,38000107;121;180
15,004204;-149;61,38000107;117;180
15,004988;-149;61,38000107;120;180
15,005772;-149;61,70999908;122;181
15,00656;-149;61,70999908;126;180
15,00734;-149;61,70999908;130;181
15,008124;-149;61,70999908;122;180
15,008908;-149;61,38000107;135;181
15,009696;-149;61,38000107;121;180
15,010476;-149;61,70999908;127;178
15,01126;-149;61,70999908;122;181
15,012052;-149;61,38000107;120;182
15,012836;-149;61,38000107;127;182
15,01362;-149;61,38000107;120;180
15,014404;-149;61,70999908;122;180
15,015188;-149;61,70999908;126;170
15,01598;-149;61,38000107;123;182
15,016768;-149;61,38000107;131;180
15,017548;-149;61,70999908;135;181
15,01834;-149;61,38000107;131;182
15,019124;-149;61,38000107;135;179
15,019912;-149;61,38000107;132;180
15,020692;-149;61,70999908;131;180
15,021476;-149;61,70999908;125;187
15,022268;-149;61,38000107;125;182
15,023052;-148,6000061;61,38000107;124;179
15,023836;-149;61,04999924;123;178
15,02462;-149;61,70999908;126;169
15,025404;-149;61,70999908;123;179
15,026188;-149;61,70999908;124;179
15,026972;-149;61,70999908;137;182
15,027756;-148,8000031;61,38000107;128;180
15,02854;-149;61,38000107;142;180
15,029324;-149;61,04999924;131;181
15,030112;-149;61,70999908;130;179
15,030892;-149;62,04000092;135;180
15,031676;-149;62,04000092;121;181
15,03246;-149;61,38000107;133;182
15,033248;-149;61,38000107;123;180
15,034028;-149;61,70999908;124;180
15,034812;-149;61,70999908;127;181
15,035604;-149;61,70999908;125;182
15,036388;-149;61,38000107;132;182
15,037172;-149;61,04999924;137;181
15,037956;-149;62,04000092;135;180
15,03874;-149;62,04000092;134;182
15,039532;-149;62,04000092;136;182
15,04032;-149;62,04000092;131;180
15,0411;-149;62,04000092;128;181
15,041892;-149;62,04000092;129;182
15,042676;-148,8000031;61,38000107;127;182
15,043464;-149;61,70999908;127;180
15,044244;-149;61,70999908;126;180
15,045028;-149;61,70999908;125;181
15,04582;-149;61,38000107;128;180
15,046604;-149;61,70999908;135;179
15,047388;-149;62,04000092;133;180
15,048172;-149;61,04999924;138;180
15,048956;-149;61,70999908;134;181
15,04974;-149;61,70999908;125;181
15,050524;-149;62,04000092;135;182
15,051308;-149;61,70999908;122;182
15,052092;-149;62,04000092;129;180
15,052876;-149;61,70999908;128;180
15,053664;-149;62,04000092;122;179
15,054444;-149;61,70999908;128;182
15,055228;-149;61,70999908;121;181
15,056012;-149;61,70999908;129;182
15,0568;-149;61,38000107;131;182
15,05758;-149;61,70999908;138;180
15,058364;-149;62,04000092;132;182
15,059156;-149;61,38000107;135;182
15,05994;-149;61,38000107;134;182
15,060724;-149;62,04000092;128;181
15,061508;-149;62,04000092;130;179
15,062292;-149;62,04000092;126;182
15,063084;-148,8000031;61,38000107;125;182
15,063872;-149;61,70999908;128;180
15,064652;-149;62,04000092;119;181
15,065444;-149;61,70999908;125;181
15,066228;-149;61,38000107;129;182
15,067016;-149;61,70999908;131;180
15,067796;-149;61,70999908;136;180
15,06858;-149;62,04000092;133;182
15,069372;-149;61,70999908;125;180
15,070156;-148,6000061;62,04000092;133;180
15,07094;-149;61,70999908;126;181
15,071724;-149;62,04000092;126;180
15,072508;-149;62,36999893;128;181
15,073292;-149;62,04000092;117;180
15,074076;-149;61,70999908;127;182
15,07486;-149;61,70999908;121;182
15,075644;-149;61,70999908;123;180
15,076428;-149;62,04000092;127;177
15,077216;-149;62,04000092;132;181
15,077996;-149;62,04000092;129;181
15,07878;-149;62,04000092;133;182
15,079564;-149;61,70999908;135;182
15,080352;-149;62,04000092;125;180
15,081132;-149;62,04000092;130;180
15,081916;-148,6000061;62,04000092;128;181
15,082708;-149;62,04000092;121;192
15,083492;-149;61,38000107;121;180
15,084276;-149;61,70999908;119;180
15,08506;-149;62,04000092;122;179
15,085844;-149;62,36999893;122;189
15,086636;-149;62,04000092;127;180
15,087424;-149;62,04000092;129;180
15,088204;-149;62,04000092;124;181
15,088996;-149;61,70999908;125;179
15,08978;-149;61,38000107;129;180
15,090568;-149;62,04000092;123;180
15,091348;-149;62,04000092;123;180
15,092132;-149;62,04000092;123;182
15,092924;-148,8000031;61,70999908;119;182
15,093708;-149;61,70999908;121;180
15,094492;-149;62,04000092;120;181
15,095276;-149;62,36999893;120;180
15,09606;-149;62,04000092;119;181
15,096844;-149;62,04000092;126;181
15,097628;-149;62,04000092;129;182
15,098412;-149;61,70999908;126;182
15,099196;-149;62,04000092;133;180
15,09998;-149;61,70999908;120;180
15,100768;-149;62,36999893;128;179
15,101548;-149;62,70000076;126;181
15,102332;-149;62,04000092;119;181
15,103116;-149;62,04000092;127;180
15,103904;-149;61,70999908;117;179
15,104684;-149;61,70999908;120;178
15,105468;-149;62,04000092;119;181
15,10626;-149;62,04000092;121;182
15,107044;-149;62,04000092;128;180
15,107828;-149;62,04000092;131;180
15,108612;-149;62,04000092;128;177
15,109396;-149;62,36999893;126;181
15,110188;-149;61,70999908;125;182
15,110976;-149;62,04000092;123;180
15,111756;-149;62,36999893;121;182
15,112548;-149;62,04000092;124;185
15,113332;-149;62,04000092;119;180
15,11412;-149;62,04000092;119;180
15,1149;-149;62,04000092;122;182
15,115684;-149;62,36999893;117;184
15,116476;-149;62,04000092;125;181
15,11726;-149;62,04000092;129;180
15,118044;-149;62,04000092;127;180
15,118828;-149;62,36999893;136;181
15,119612;-149;62,36999893;122;181
15,120396;-149;62,70000076;126;181
15,12118;-149;62,04000092;124;182
15,121964;-148,6000061;62,04000092;120;182
15,122748;-149;62,04000092;124;180
15,123532;-149;62,36999893;115;177
15,12432;-149;62,36999893;120;180
15,1251;-148,8000031;62,70000076;116;181
15,125884;-148,8000031;62,04000092;117;180
15,126668;-149;62,04000092;129;182
15,127456;-149;62,04000092;126;180
15,128236;-149;62,04000092;130;178
15,12902;-149;62,36999893;126;181
15,129812;-149;62,04000092;125;180
15,130596;-149;62,04000092;123;180
15,13138;-149;62,04000092;123;181
15,132164;-149;62,36999893;126;181
15,132948;-149;62,36999893;120;182
15,13374;-149;62,04000092;129;182
15,134528;-149;62,04000092;123;178
15,135308;-149;62,04000092;118;181
15,1361;-149;62,04000092;124;182
15,136884;-149;62,04000092;135;181
15,137672;-149;62,04000092;123;180
15,138452;-149;62,36999893;142;179
15,139236;-149;62,36999893;127;182
15,140028;-148,3999939;62,04000092;133;182
15,140812;-149;62,04000092;133;183
15,141596;-149;62,36999893;120;180
15,14238;-149;62,36999893;128;180
15,143164;-149;62,70000076;119;181
15,143948;-149;62,70000076;119;181
15,144732;-149;62,04000092;123;182
15,145516;-149;62,04000092;119;178
15,1463;-149;62,04000092;127;179
15,147084;-149;62,36999893;130;180
15,147872;-149;62,36999893;133;180
15,148652;-149;62,70000076;126;181
15,149436;-149;62,04000092;129;181
15,15022;-149;62,70000076;127;174
15,151008;-149;62,04000092;121;182
15,151788;-149;62,04000092;127;180
15,152572;-149;62,36999893;119;182
15,153364;-148,8000031;62,04000092;119;188
15,154148;-149;62,04000092;123;180
15,154932;-149;62,36999893;120;180
15,155716;-149;61,70999908;122;180
15,1565;-149;62,70000076;128;182
15,157292;-149;62,04000092;127;180
15,15808;-149;62,04000092;130;180
15,15886;-149;62,04000092;131;181
15,159652;-148,8000031;62,04000092;123;181
15,160436;-149;62,04000092;130;182
15,161224;-149;62,36999893;123;180
15,162004;-149;62,36999893;123;180
15,162788;-149;62,36999893;123;176
15,16358;-149;62,04000092;117;179
15,164364;-149;62,36999893;121;180
15,165148;-149;62,36999893;118;179
15,165932;-149;62,36999893;122;179
15,166716;-149;62,70000076;124;181
15,1675;-149;62,04000092;133;181
15,168284;-149;62,04000092;127;180
15,169068;-149;62,04000092;129;180
15,169852;-149;62,04000092;130;181
15,170636;-149;62,36999893;120;179
15,171424;-149;62,70000076;128;181
15,172204;-149;62,70000076;121;182
15,172988;-149;62,04000092;117;182
15,173772;-148,6000061;62,04000092;127;182
15,17456;-149;62,04000092;120;180
15,17534;-149;62,36999893;122;179
15,176124;-149;62,36999893;124;182
15,176916;-149;62,04000092;129;182
15,1777;-149;62,04000092;131;180
15,178484;-149;62,04000092;132;179
15,179268;-149;62,36999893;128;180
15,180052;-149;62,70000076;126;180
15,180844;-149;62,36999893;130;180
15,181632;-149;62,36999893;123;180
15,182412;-149;62,04000092;124;182
15,183204;-149;62,04000092;121;180
15,183988;-149;62,36999893;121;180
15,184776;-149;62,36999893;118;181
15,185556;-149;62,36999893;122;179
15,18634;-149;62,70000076;123;182
15,187132;-149;62,04000092;138;180
15,187916;-149;62,36999893;130;180
15,1887;-149;62,36999893;126;179
15,189484;-149;62,70000076;132;181
15,190268;-148,8000031;62,70000076;118;181
15,191052;-149;62,04000092;124;183
15,191836;-149;62,04000092;124;182
15,19262;-149;62,04000092;120;180
15,193404;-149;62,36999893;123;180
15,194188;-149;62,36999893;118;181
15,194976;-149;62,70000076;119;181
15,195756;-149;62,70000076;121;182
15,19654;-148,8000031;62,04000092;121;182
15,197324;-149;62,04000092;129;180
15,198112;-149;62,36999893;130;180
15,198892;-149;62,36999893;130;180
15,199676;-149;62,70000076;127;182
15,200468;-149;62,36999893;129;182
15,201252;-149;62,36999893;123;178
15,202036;-149;62,36999893;122;181
15,20282;-149;62,70000076;122;181
15,203604;-149;62,70000076;118;182
15,204396;-149;62,36999893;122;178
15,205184;-149;62,36999893;120;177
15,205964;-149;62,70000076;121;182
15,206756;-149;62,36999893;129;180
15,20754;-149;62,04000092;134;178
15,208328;-149;62,36999893;126;177
15,209108;-149;62,36999893;135;180
15,209892;-149;62,70000076;123;180
15,210684;-149;62,36999893;126;180
15,211468;-149;62,36999893;126;177
15,212252;-149;62,36999893;120;181
15,213036;-149;63,02999878;124;181
15,21382;-149;62,70000076;119;182
15,214604;-148,8000031;62,36999893;123;182
15,215388;-149;62,36999893;122;180
15,216172;-149;62,36999893;126;180
15,216956;-149;62,36999893;130;181
15,21774;-149;62,70000076;130;181
15,218528;-149;62,70000076;137;181
15,219308;-149;62,70000076;127;182
15,220092;-148,8000031;62,36999893;133;182
15,220876;-149;62,36999893;127;182
15,221664;-149;62,36999893;123;180
15,222444;-149;63,02999878;138;179
15,223228;-149;62,70000076;119;182
15,22402;-149;62,36999893;123;180
15,224804;-149;62,36999893;121;180
15,225588;-149;62,36999893;118;179
15,226372;-149;62,36999893;128;179
15,227156;-149;62,70000076;129;182
15,227948;-149;62,36999893;129;178
15,228736;-149;62,36999893;135;180
15,229516;-149;62,36999893;125;182
15,230308;-148,6000061;62,36999893;126;179
15,231092;-149;62,36999893;128;180
15,23188;-149;62,36999893;120;181
15,23266;-149;62,70000076;126;181
15,233444;-149;63,02999878;120;180
15,234236;-149;62,36999893;122;180
15,23502;-149;62,36999893;123;180
15,235804;-149;63,02999878;122;181
15,236588;-149;62,70000076;129;182
15,237372;-149;62,70000076;125;182
15,238156;-149;62,36999893;136;182
15,23894;-149;62,36999893;127;180
15,239724;-149;62,36999893;134;180
15,240508;-149;63,02999878;134;181
15,241292;-149;63,02999878;121;181
15,24208;-149;63,02999878;133;177
15,24286;-148,8000031;62,70000076;121;182
15,243644;-149;62,36999893;121;180
15,244428;-148,6000061;62,36999893;130;180
15,245216;-149;62,36999893;122;181
15,245996;-149;62,70000076;128;179
15,24678;-149;63,02999878;132;180
15,247572;-149;62,36999893;130;180
15,248356;-149;62,36999893;135;179
15,24914;-149;62,70000076;130;180
15,249924;-149;62,70000076;126;181
15,250708;-149;62,70000076;128;180
15,2515;-149;62,36999893;123;180
15,252288;-149;62,70000076;126;180
15,253068;-149;62,36999893;125;182
15,25386;-149;62,36999893;121;180
15,254644;-149;62,36999893;123;180
15,255432;-149;62,36999893;122;180
15,256212;-149;63,02999878;126;181
15,256996;-149;62,70000076;127;181
15,257788;-149;62,36999893;137;180
15,258572;-149;62,70000076;130;181
15,259356;-149;63,02999878;130;179
15,26014;-149;63,36000061;134;181
15,260924;-149;62,70000076;121;182
15,261708;-149;62,70000076;129;182
15,262492;-149;62,36999893;122;182
15,263276;-149;62,36999893;122;179
15,26406;-149;63,02999878;124;180
15,264844;-149;63,36000061;119;180
15,265632;-149;62,70000076;120;179
15,266412;-149;62,70000076;125;182
15,267196;-149;62,70000076;131;182
15,26798;-149;62,36999893;130;180
15,268768;-149;62,36999893;134;179
15,269548;-149;63,36000061;126;177
15,270332;-149;63,36000061;125;180
15,271124;-149;62,36999893;123;180
15,271908;-149;63,02999878;122;177
15,272692;-149;63,02999878;123;181
15,273476;-149;63,36000061;122;180
15,27426;-149;62,70000076;121;180
15,275052;-149;63,02999878;126;178
15,27584;-149;63,02999878;126;180
15,27662;-149;62,70000076;127;182
15,277412;-149;62,36999893;134;180
15,278196;-149;62,36999893;131;180
15,278984;-149;63,02999878;128;183
15,279764;-149;63,02999878;135;180
15,280548;-149;63,36000061;127;180
15,28134;-149;63,02999878;127;181
15,282124;-149;63,02999878;126;180
15,282908;-149;63,36000061;120;181
15,283692;-149;62,70000076;123;182
15,284476;-149;62,70000076;117;182
15,28526;-149;62,36999893;123;181
15,286044;-149;62,36999893;122;179
15,286828;-149;62,36999893;134;180
15,287612;-149;63,02999878;128;179
15,288396;-149;63,36000061;132;180
15,289184;-149;62,70000076;132;182
15,289964;-149;62,70000076;121;182
15,290748;-149;62,36999893;131;180
15,291532;-149;63,02999878;122;174
15,29232;-149;63,02999878;124;180
15,2931;-149;63,02999878;124;181
15,293884;-149;63,36000061;118;180
15,294676;-149;62,36999893;126;180
15,29546;-149;63,02999878;122;181
15,296244;-149;63,02999878;122;181
15,297028;-149;63,36000061;132;183
15,297812;-149;62,70000076;129;180
15,298604;-149;63,02999878;128;180
15,299392;-149;63,02999878;132;181
15,300172;-149;62,70000076;127;182
15,300964;-149;63,02999878;127;180
15,301748;-149;63,02999878;128;181
15,302536;-149;63,36000061;122;179
15,303316;-149;63,36000061;124;181
15,3041;-149;62,70000076;122;179
15,304892;-149;63,02999878;123;180
15,305676;-149;63,02999878;120;181
15,30646;-149;63,36000061;128;179
15,307244;-148,8000031;62,70000076;132;180
15,308028;-149;62,70000076;129;180
15,308812;-148,6000061;62,70000076;136;180
15,309596;-148,6000061;62,36999893;122;180
15,31038;-149;63,02999878;131;179
15,311164;-149;63,36000061;124;181
15,311948;-149;63,36000061;121;181
15,312736;-149;62,70000076;129;182
15,313516;-148,3999939;62,70000076;121;182
15,3143;-149;62,36999893;125;180
15,315084;-149;63,02999878;126;181
15,315872;-149;63,02999878;124;180
15,316652;-148,8000031;63,36000061;128;181
15,317436;-149;63,36000061;135;181
15,318228;-149;63,02999878;130;180
15,319012;-149;63,02999878;134;179
15,319796;-149;63,36000061;126;181
15,32058;-149;63,36000061;126;182
15,321364;-149;63,36000061;124;180
15,322156;-149;63,02999878;126;180
15,322944;-149;63,36000061;122;181
15,323724;-149;62,36999893;121;180
15,324516;-149;63,02999878;122;176
15,3253;-149;63,02999878;120;179
15,326088;-149;63,02999878;126;180
15,326868;-149;63,36000061;124;181
15,327652;-149;62,70000076;128;178
15,328444;-149;63,02999878;134;180
15,329228;-149;63,36000061;122;179
15,330012;-149;63,36000061;128;180
15,330796;-149;62,70000076;125;182
15,33158;-148,8000031;62,04000092;113;182
15,332364;-149;63,02999878;129;184
15,333148;-149;63,02999878;116;180
15,333932;-149;63,02999878;119;177
15,334716;-149;63,36000061;118;181
15,3355;-149;63,36000061;119;181
15,336288;-149;62,70000076;125;182
15,337068;-149;62,70000076;129;182
15,337852;-149;62,36999893;130;180
15,338636;-149;63,02999878;131;180
15,339424;-149;63,36000061;130;181
15,340204;-149;63,36000061;124;181
15,340988;-149;63,36000061;126;180
15,34178;-149;63,02999878;126;176
15,342564;-149;63,36000061;122;180
15,343348;-149;63,36000061;119;181
15,344132;-149;63,36000061;121;181
15,344916;-149;64,01999664;117;177
15,345708;-149;63,36000061;122;181
15,346496;-149;63,36000061;128;181
15,347276;-149;63,02999878;126;180
15,348068;-149;63,02999878;136;177
15,348852;-149;63,02999878;126;180
15,34964;-149;63,36000061;126;181
15,35042;-149;63,36000061;128;182
15,351204;-148,8000031;62,70000076;120;180
15,351996;-149;63,36000061;126;181
15,35278;-149;63,36000061;120;181
15,353564;-149;63,36000061;119;181
15,354348;-149;62,70000076;121;182
15,355132;-147,8000031;62,70000076;115;180
15,355916;-149;63,02999878;123;180
15,3567;-149;63,02999878;124;180
